2026-08-07 06:37:29 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=63.64m | my_pos=(28.3153609,77.3590006)
2026-08-07 06:37:30 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=62.50m | my_pos=(28.3153970,77.3590307)
2026-08-07 06:37:30 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=60.76m | my_pos=(28.3154331,77.3590609)
2026-08-07 06:37:31 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=58.38m | my_pos=(28.3154692,77.3590911)
2026-08-07 06:37:31 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=55.32m | my_pos=(28.3155055,77.3591214)
2026-08-07 06:37:32 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=51.58m | my_pos=(28.3155417,77.3591516)
2026-08-07 06:37:32 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=47.17m | my_pos=(28.3155779,77.3591818)
2026-08-07 06:37:32 [WARNING] BREAK | near=drone1 | dist=47.17m | my_pos=28.3155779, 77.3591818 | peer_pos(28.3159190,77.3594673)
2026-08-07 06:37:33 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=42.24m | my_pos=(28.3156140,77.3592120)
2026-08-07 06:37:33 [WARNING] BREAK | near=drone1 | dist=42.24m | my_pos=28.3156140, 77.3592120 | peer_pos(28.3159195,77.3594677)
2026-08-07 06:37:33 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=37.26m | my_pos=(28.3156489,77.3592412)
2026-08-07 06:37:33 [WARNING] BREAK | near=drone1 | dist=37.26m | my_pos=28.3156489, 77.3592412 | peer_pos(28.3159184,77.3594666)
2026-08-07 06:37:34 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=33.12m | my_pos=(28.3156778,77.3592654)
2026-08-07 06:37:34 [WARNING] BREAK | near=drone1 | dist=33.12m | my_pos=28.3156778, 77.3592654 | peer_pos(28.3159174,77.3594657)
2026-08-07 06:37:34 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=29.07m | my_pos=(28.3157063,77.3592894)
2026-08-07 06:37:34 [WARNING] BREAK | near=drone1 | dist=29.07m | my_pos=28.3157063, 77.3592894 | peer_pos(28.3159168,77.3594650)
2026-08-07 06:37:35 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=27.25m | my_pos=(28.3157184,77.3592997)
2026-08-07 06:37:35 [WARNING] BREAK | near=drone1 | dist=27.25m | my_pos=28.3157184, 77.3592997 | peer_pos(28.3159159,77.3594640)
2026-08-07 06:37:36 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=26.00m | my_pos=(28.3157270,77.3593069)
2026-08-07 06:37:36 [WARNING] BREAK | near=drone1 | dist=26.00m | my_pos=28.3157270, 77.3593069 | peer_pos(28.3159155,77.3594635)
2026-08-07 06:37:36 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=24.87m | my_pos=(28.3157347,77.3593133)
2026-08-07 06:37:36 [WARNING] BREAK | near=drone1 | dist=24.87m | my_pos=28.3157347, 77.3593133 | peer_pos(28.3159150,77.3594631)
2026-08-07 06:37:37 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=24.45m | my_pos=(28.3157374,77.3593154)
2026-08-07 06:37:37 [WARNING] BREAK | near=drone1 | dist=24.45m | my_pos=28.3157374, 77.3593154 | peer_pos(28.3159146,77.3594628)
2026-08-07 06:37:37 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=24.25m | my_pos=(28.3157389,77.3593165)
2026-08-07 06:37:37 [WARNING] BREAK | near=drone1 | dist=24.25m | my_pos=28.3157389, 77.3593165 | peer_pos(28.3159146,77.3594628)
2026-08-07 06:37:38 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=24.08m | my_pos=(28.3157397,77.3593171)
2026-08-07 06:37:38 [WARNING] BREAK | near=drone1 | dist=24.08m | my_pos=28.3157397, 77.3593171 | peer_pos(28.3159141,77.3594625)
2026-08-07 06:37:38 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=24.02m | my_pos=(28.3157402,77.3593174)
2026-08-07 06:37:38 [WARNING] BREAK | near=drone1 | dist=24.02m | my_pos=28.3157402, 77.3593174 | peer_pos(28.3159141,77.3594625)
2026-08-07 06:37:39 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=23.98m | my_pos=(28.3157405,77.3593176)
2026-08-07 06:37:39 [WARNING] BREAK | near=drone1 | dist=23.98m | my_pos=28.3157405, 77.3593176 | peer_pos(28.3159141,77.3594625)
2026-08-07 06:37:39 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=23.93m | my_pos=(28.3157406,77.3593176)
2026-08-07 06:37:39 [WARNING] BREAK | near=drone1 | dist=23.93m | my_pos=28.3157406, 77.3593176 | peer_pos(28.3159138,77.3594623)
